index,facility_name,source_facility_type,odhf_facility_type,provider,unit,street_no,street_name,postal_code,city,province,source_format_str_address,CSDname,CSDuid,Pruid,latitude,longitude,wait_time
S1082,CLSC DE SAINT-JOSEPH-DE-BEAUCE,CLSC,Ambulatory health care services,Province of Quebec,,1125,avenue du palais,G0S 2V0,saint-joseph-de-beauce,qc,"1125, avenue du Palais",Saint-Joseph-de-Beauce,2427043,24,46.299303,-70.871328,282
2797,Canadian Mental Health Association (Cmha) Nipissing Regional Branch,mental health and addiction organization,Ambulatory health care services,Province of Ontario,,501,morris street,P1B 2R9,north bay,on,,North Bay,3548044,35,46.30204843,-79.45319476,143
4190,Light-Haven Home Inc.,retirement home,Nursing and residential care facilities,Province of Ontario,,38,desbarats street,P0R 1C0,bruce mines,on,,Bruce Mines,3557021,35,46.3030368,-83.78857256,218
4533,North East Local Health Integration Network,community support service,Ambulatory health care services,Province of Ontario,,555,oak street e,P1B 8E3,north bay,on,,North Bay,3548044,35,46.30356203,-79.45950156,232
S106,Central Carleton Nursing Home Inc.,,Nursing and residential care facilities,Province of New Brunswick,,139,rockland road,E7P 1E9,hartland,nb,"139, Rockland Road",Hartland,1311012,13,46.304326,-67.517663,175
3229,Community Counselling Centre of Nipissing,mental health and addiction organization,Ambulatory health care services,Province of Ontario,,361,mcintyre street e,P1B 1C9,north bay,on,,North Bay,3548044,35,46.30725453,-79.46013696,33
S1406,CENTRE DE PROTECTION ET DE ReADAPTATION POUR LES JEUNES EN DIFFICULTe D'ADAPTATION DE SAINT-JOSEPH-DE-BEAUCE,CRJDA,Nursing and residential care facilities,Province of Quebec,,851,avenue sainte-therese,G0S 2V0,saint-joseph-de-beauce,qc,"851, avenue Sainte-Therese",Saint-Joseph-de-Beauce,2427043,24,46.307873,-70.878488,91
4508,Nipissing Mental Health Housing and Support Services,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,217,turcotte park road,P0H 1V0,mattawa,on,,Mattawa,3548021,35,46.31096797,-78.71357712,252
4509,Nipissing Mental Health Supportive Housing Services (Css),community support service,Ambulatory health care services,Province of Ontario,,101,worthington street e,P1B 1G5,north bay,on,,North Bay,3548044,35,46.31098603,-79.46200326,194
4039,Kapuskasing and Area Family Health Team,family health team - contract,Ambulatory health care services,Province of Ontario,,217,tucotte park road,P0H 1V0,kapuskasing,on,,Mattawa,3548021,35,46.311051,-78.713595,89
4318,Marina Point Village,retirement home,Nursing and residential care facilities,Province of Ontario,,225,oak street w,P1B 0A9,north bay,on,,North Bay,3548044,35,46.31138583,-79.46712166,142
3460,Empire Living Centre,retirement home,Nursing and residential care facilities,Province of Ontario,,425,fraser street,P1B 3X1,north bay,on,,North Bay,3548044,35,46.31255503,-79.46375766,281
4521,North Bay Parry Sound District Health Unit,public health unit office,Ambulatory health care services,Province of Ontario,,345,oak street w,P1B 2T2,north bay,on,,North Bay,3548044,35,46.31340353,-79.46767627,32
2456,Algonquin Nursing Home,long-term care home,Nursing and residential care facilities,Province of Ontario,,231,10 street,P0H 1V0,mattawa,on,,Mattawa,3548021,35,46.31349257,-78.71984132,219
4522,North Bay Recovery Home,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,393,oak street w,P1B 2T2,north bay,on,,North Bay,3548044,35,46.31399013,-79.46837557,258
2489,Alzheimer Society of North Bay and District,community support service,Ambulatory health care services,Province of Ontario,,1180,cassells street,P1B 4B6,north bay,on,,North Bay,3548044,35,46.31889133,-79.44197936,147
4745,People for Equal Partnership in Mental Health (Pep),mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,1180,cassells street,P1B 1X1,north bay,on,,North Bay,3548044,35,46.31889133,-79.44197936,80
2900,Cassellholme,long-term care home,Nursing and residential care facilities,Province of Ontario,,400,olive street,P1B 6J4,north bay,on,,North Bay,3548044,35,46.31926603,-79.44608166,239
4518,North Bay General Hospital - Mclaren Site,general,Hospitals,Public Health Agency of Canada,,720,mclaren st,P1B 5A4,north bay,on,720 mclaren st. north bay on p1b 5a4,North Bay,3548044,35,46.3196998,-79.4661452,105
2674,Blue Sky Family Health Team,family health team - contract,Ambulatory health care services,Province of Ontario,,685,bloem street,P1B 4Z7,north bay,on,,North Bay,3548044,35,46.32156633,-79.46831247,245
S1243,CLSC DE SAINT-DONAT,CLSC,Ambulatory health care services,Province of Quebec,,377,rue du foyer,J0T 2C0,saint-donat,qc,"377, rue du Foyer",Saint-Donat,2462060,24,46.321616,-74.22233,257
S1597,CENTRE D'HeBERGEMENT DE SAINT-DONAT,CHSLD,Nursing and residential care facilities,Province of Quebec,,430,rue bellevue,J0T 2C0,saint-donat,qc,"430, rue Bellevue",Saint-Donat,2462060,24,46.321961,-74.222045,204
4505,Nipissing First Nation,community support service,Ambulatory health care services,Province of Ontario,,36,semo road,P2B 3K2,garden village,on,,Nipissing 10,3548073,35,46.3232682,-79.8737752,264
4462,Near North Palliative Care Network,community support service,Ambulatory health care services,Province of Ontario,,2025,main street w,P1B 2X6,north bay,on,,North Bay,3548044,35,46.32366203,-79.49630168,158
2985,Chartwell Barclay House Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,600,chippewa street w,P1B 9E7,north bay,on,,North Bay,3548044,35,46.32411793,-79.44891816,136
S1335,CENTRE DE PROTECTION ET DE ReADAPTATION POUR LES JEUNES ET LES MeRES EN DIFFICULTe D'ADAPTATION DE BeCANCOUR,"CRJDA, CRMDA",Nursing and residential care facilities,Province of Quebec,,1325,avenue des pensees,G9H 2T1,becancour,qc,"1325, avenue des Pensees, bureau 301",Becancour,2438010,24,46.328184,-72.507102,60
4772,Physically Handicapped Adults' Rehabilitation Association,community support service,Ambulatory health care services,Province of Ontario,,280,oakwood avenue,P1B 9G2,north bay,on,,North Bay,3548044,35,46.32943213,-79.47065387,245
S1142,CLSC PeRE-DANIEL,CLSC,Ambulatory health care services,Province of Quebec,,939,rue pere-daniel,G9A 2W9,trois-rivieres,qc,"939, rue Pere-Daniel",Trois-Rivieres,2437067,24,46.334032,-72.559277,246
4523,North Bay Regional Health Centre,general,Hospitals,Public Health Agency of Canada,,50,college dr,P1B 0A4,north bay,on,50 college dr. north bay on p1b 0a4,North Bay,3548044,35,46.335613,-79.498369,216
S785,CENTRE D'HeBERGEMENT LOUIS-DENONCOURT,CHSLD,Nursing and residential care facilities,Province of Quebec,,435,rue saint-roch,G9A 2L9,trois-rivieres,qc,"435, rue Saint-Roch",Trois-Rivieres,2437067,24,46.340063,-72.546047,195
S1419,CENTRE D'ACTIVITeS DE JOUR EN DeFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME BOLAND,CRDITED,Ambulatory health care services,Province of Quebec,,1000,place boland,G8Z 4H2,trois-rivieres,qc,"1000, place Boland",Trois-Rivieres,2437067,24,46.340224,-72.580274,269
S1418,CENTRE DE ReADAPTATION EN DeFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME DE TROIS-RIVIeRES,CRDITED,Ambulatory health care services,Province of Quebec,,920,place boland,G8Z 4H2,trois-rivieres,qc,"920, place Boland",Trois-Rivieres,2437067,24,46.341225,-72.580945,123
S396,CENTRE D'HeBERGEMENT ROLAND-LECLERC,CHSLD,Nursing and residential care facilities,Province of Quebec,,3500,rue sainte-marguerite,G8Z 1X3,trois-rivieres,qc,"3500, rue Sainte-Marguerite",Trois-Rivieres,2437067,24,46.344229,-72.579559,37
S943,CENTRE DE SERVICES AMBULATOIRES EN SANTe MENTALE DE TROIS-RIVIeRES,CHSGS,Hospitals,Province of Quebec,,1573,boulevard des forges,G8Z 1T7,trois-rivieres,qc,"1573, boulevard des Forges",Trois-Rivieres,2437067,24,46.344521,-72.557607,53
S1460,ReADAPTATION FONCTIONNELLE INTENSIVE ET SERVICES EXTERNES SAINTE-MARGUERITE,CRDPM,Ambulatory health care services,Province of Quebec,,3450,rue sainte-marguerite,G8Z 1X3,trois-rivieres,qc,"3450, rue Sainte-Marguerite",Trois-Rivieres,2437067,24,46.344523,-72.577024,226
S1478,CENTRE D'HeBERGEMENT COOKE,CHSLD,Nursing and residential care facilities,Province of Quebec,,3450,rue sainte-marguerite,G8Z 1X3,trois-rivieres,qc,"3450, rue Sainte-Marguerite",Trois-Rivieres,2437067,24,46.344523,-72.577024,224
S500,CENTRE DE ReADAPTATION EN DeFICIENCE PHYSIQUE SAINTE-MARGUERITE,CRDPM,Ambulatory health care services,Province of Quebec,,3470,rue sainte-marguerite,G8Z 1X3,trois-rivieres,qc,"3470, rue Sainte-Marguerite",Trois-Rivieres,2437067,24,46.344523,-72.577024,245
S326,CENTRE DE ReADAPTATION EN DeFICIENCE PHYSIQUE DE NIVERVILLE,CRDPM,Ambulatory health care services,Province of Quebec,,800,rue niverville,G9A 2A8,trois-rivieres,qc,"800, rue Niverville",Trois-Rivieres,2437067,24,46.34607,-72.547806,159
S951,CENTRE MULTISERVICES DE SANTe ET DE SERVICES SOCIAUX SAINT-JOSEPH,"CHSGS, CLSC, CHSLD, CRDITED, CRJDA, CRD",Hospitals,Province of Quebec,,731,rue sainte-julie,G9A 1Y1,trois-rivieres,qc,"731, rue Sainte-Julie",Trois-Rivieres,2437067,24,46.347061,-72.546485,17
6843,CH ReGIONAL DE TROIS-RIVIeRES,general,Hospitals,Public Health Agency of Canada,,731,rue ste julie,G9A 1Y1,trois-rivieres,qc,"731, rue ste- julie trois-rivieres qc g9a 1y1",Trois-Rivieres,2437067,24,46.34747,-72.545669,100
S1339,CENTRE DE PROTECTION ET DE ReADAPTATION POUR LES JEUNES ET LES MeRES EN DIFFICULTe D'ADAPTATION DES FORGES,"CRJDA, CRMDA",Nursing and residential care facilities,Province of Quebec,,2700,boulevard des forges,G8Z 1V2,trois-rivieres,qc,"2700, boulevard des Forges",Trois-Rivieres,2437067,24,46.347606,-72.566461,204
S1192,CLSC DU PAVILLON-DE-LA-SANTe,CLSC,Ambulatory health care services,Province of Quebec,,3351,boulevard des forges,G8Z 4M3,trois-rivieres,qc,"3351, boulevard des Forges",Trois-Rivieres,2437067,24,46.348038,-72.577779,168
S1125,CLSC SAINTE-GENEVIeVE,CLSC,Ambulatory health care services,Province of Quebec,,620,rue sainte-genevieve,G9A 3W7,trois-rivieres,qc,"620, rue Sainte-Genevieve",Trois-Rivieres,2437067,24,46.3489,-72.53945,23
S1312,CENTRE DE PROTECTION ET DE ReADAPTATION POUR LES JEUNES ET LES MeRES EN DIFFICULTe D'ADAPTATION DE TROIS-RIVIeRES,"CRJDA, CRMDA",Nursing and residential care facilities,Province of Quebec,,1455,boulevard du carmel,G8Z 3R7,trois-rivieres,qc,"1455, boulevard du Carmel",Trois-Rivieres,2437067,24,46.349404,-72.557748,290
S1400,CENTRE DE PROTECTION ET DE ReADAPTATION POUR LES JEUNES ET LES MeRES EN DIFFICULTe D'ADAPTATION CHARLES-eDOUARD-BOURGEOIS,"CRJDA, CRMDA",Nursing and residential care facilities,Province of Quebec,,2735,rue papineau,G8Z 1N8,trois-rivieres,qc,"2735, rue Papineau",Trois-Rivieres,2437067,24,46.349732,-72.564888,164
S214,Johnny Ross Young Service Centre,Offices/Public Health,Ambulatory health care services,Province of Prince Edward Island,,15,green st,C0A 2B0,souris,pe,15 Green St,Souris,1101036,11,46.35006966,-62.24471789,232
S1773,CENTRE D'ACTIVITeS DE JOUR EN DeFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME SAINT-PAUL,CRDITED,Ambulatory health care services,Province of Quebec,,800,rue saint-paul,G9A 1J1,trois-rivieres,qc,"800, rue Saint-Paul",Trois-Rivieres,2437067,24,46.350473,-72.540448,207
S204,Colville Manor,Public Nursing Home,Nursing and residential care facilities,Province of Prince Edward Island,,20,macphee av,C0A 2B0,souris,pe,20 MacPhee Av,Souris,1101036,11,46.35075978,-62.24067727,103
S167,Eastern Kings Health Centre,Walk-in Clinic,Ambulatory health care services,Province of Prince Edward Island,,7,green st,C0A 2B0,souris,pe,7 Green St,Souris,1101036,11,46.35131969,-62.2452973,18
S1141,CLSC LAVIOLETTE,CLSC,Ambulatory health care services,Province of Quebec,,1274,rue laviolette,G9A 1W4,trois-rivieres,qc,"1274, rue Laviolette",Trois-Rivieres,2437067,24,46.351559,-72.548543,16
S168,Souris Hospital,Hospital,Hospitals,Province of Prince Edward Island,,17,knights av,C0A 2B0,souris,pe,17 Knights Av,Souris,1101036,11,46.35213939,-62.24512752,103
S175,Bayview Lodge,Private Nursing Home,Nursing and residential care facilities,Province of Prince Edward Island,,22,washington st,C0A 2B0,souris,pe,22 Washington St,Souris,1101036,11,46.35315934,-62.25325727,168
S190,Rosewood Residence,Private Nursing Home,Nursing and residential care facilities,Province of Prince Edward Island,,4260,hopedale rd - rte 13,C0A 1N0,hunter river,pe,4260 Hopedale Rd - Rte 13,Hunter River,1102043,11,46.35360948,-63.34918845,253
S164,Central Queens Health Centre,Walk-in Clinic,Ambulatory health care services,Province of Prince Edward Island,,4276,hopedale rd - rte 13,C0A 1N0,hunter river,pe,4276 Hopedale Rd - Rte 13,Hunter River,1102043,11,46.35427972,-63.34902765,133
S209,Woodland Home,Private Nursing Home,Nursing and residential care facilities,Province of Prince Edward Island,,2,lea crane bl,C0A 2B0,souris,pe,2 Lea Crane Bl,Souris,1101036,11,46.35428964,-62.24214781,192
6844,CH ReGIONAL DE TROIS-RIVIeRES - PAVILLON SAINTE-MARIE,general,Hospitals,Public Health Agency of Canada,,1991,boul du carmel,G8Z 3R9,trois-rivieres,qc,"1991, boul. du carmel trois-rivieres qc g8z 3r9",Trois-Rivieres,2437067,24,46.3548746,-72.5619614,98
S431,CENTRE DE ReADAPTATION EN DeFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME MARGUERITE-BOURGEOYS,CRDITED,Ambulatory health care services,Province of Quebec,,1025,rue marguerite-bourgeoys,G8Z 3T1,trois-rivieres,qc,"1025, rue Marguerite-Bourgeoys",Trois-Rivieres,2437067,24,46.355702,-72.569066,31
S1323,CENTRE DE ReADAPTATION EN DeFICIENCE PHYSIQUE JACQUES-DE-LABADIE,"CRDPA, CRDPM, CRDPL",Ambulatory health care services,Province of Quebec,,4100,rue jacques-de-labadie,G8Y 1T6,trois-rivieres,qc,"4100, rue Jacques-de-Labadie",Trois-Rivieres,2437067,24,46.357165,-72.584591,200
S1421,CENTRE D'ACTIVITeS DE JOUR EN DeFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME DE LA FONTAINE,CRDITED,Ambulatory health care services,Province of Quebec,,1485,place de la fontaine,G8Y 2S9,trois-rivieres,qc,"1485, place de la Fontaine",Trois-Rivieres,2437067,24,46.357625,-72.584562,179
S103,Foyer Saint-Antoine,,Nursing and residential care facilities,Province of New Brunswick,,7,avenue de l'eglise,E4V 1L6,saint-antoine,nb,"7, Avenue de l'a‰glise",Saint-Antoine,1308007,13,46.36214,-64.753644,281
S1512,CHSLD DE SAINT-SYLVESTRE,CHSLD,Nursing and residential care facilities,Province of Quebec,,828,rue principale,G0S 3C0,saint-sylvestre,qc,"828, rue Principale",Saint-Sylvestre,2433007,24,46.363119,-71.229421,23
S238,CENTRE MULTISERVICES DE SANTe ET DE SERVICES SOCIAUX CLOUTIER,"CHSGS, CLSC, CHSLD, CRDPA, CRDPM, CRDPV, CRDPL",Hospitals,Province of Quebec,,155,rue toupin,G8T 3Z8,trois-rivieres,qc,"155, rue Toupin",Trois-Rivieres,2437067,24,46.365267,-72.504983,289
S501,FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTe D'ADAPTATION ARCAND,CRJDA,Nursing and residential care facilities,Province of Quebec,,325,rue arcand,G8T 6R1,trois-rivieres,qc,"325, rue Arcand",Trois-Rivieres,2437067,24,46.369104,-72.526308,48
S1325,CPEJ ET SERVICES EXTERNES DE TROIS-RIVIeRES - DU PASSAGE,"CRJDA, CRMDA",Nursing and residential care facilities,Province of Quebec,,80,chemin du passage,G8T 2M2,trois-rivieres,qc,"80, chemin du Passage",Trois-Rivieres,2437067,24,46.370458,-72.538421,102
S1531,CENTRE D'HeBERGEMENT DE LYSTER,CHSLD,Nursing and residential care facilities,Province of Quebec,,2180,rue becancour,G0S 1V0,lyster,qc,"2180, rue Becancour",Lyster,2432065,24,46.370654,-71.620473,201
2578,AU CHATEAU,long-term care home,Nursing and residential care facilities,Province of Ontario,,100,michaud street,P2B 2Z4,west nipissing,on,,West Nipissing / Nipissing Ouest,3548055,35,46.37203452,-79.92058532,57
6020,the West Nipissing General Hospital,general,Hospitals,Public Health Agency of Canada,,725,coursol rd,P2B 2Y6,sturgeon falls,on,725 coursol rd. sturgeon falls on p2b 2y6,West Nipissing / Nipissing Ouest,3548055,35,46.3722814,-79.9162031,96
S241,CENTRE DE ReADAPTATION EN DeFICIENCE PHYSIQUE VACHON,CRDPV,Ambulatory health care services,Province of Quebec,,375,rue vachon,G8T 8P6,trois-rivieres,qc,"375, rue Vachon",Trois-Rivieres,2437067,24,46.372394,-72.553249,203
6018,West Nipissing Community Health Centre (Css),community support service,Ambulatory health care services,Province of Ontario,,68,michaud street,P2B 1B8,west nipissing,on,,West Nipissing / Nipissing Ouest,3548055,35,46.37327042,-79.92049202,46
6019,WEST NIPISSING FAMILY HEALTH TEAM/EQUIPE DE SANTe FAMILIALE DE NIPISSING OUEST,family health team - contract,Ambulatory health care services,Province of Ontario,,172,ethel street,P2B 1V9,west nipissing,on,,West Nipissing / Nipissing Ouest,3548055,35,46.3736762,-79.9209621,125
S825,CENTRE DE ReADAPTATION EN DeFICIENCE INTELLECTUELLE ET EN TROUBLES DU SPECTRE DE L'AUTISME DE MANIWAKI,CRDITED,Ambulatory health care services,Province of Quebec,,160,rue king,J9E 2L2,maniwaki,qc,"160, rue King",Maniwaki,2483065,24,46.375648,-75.975036,51
S1346,CENTRE DE ReADAPTION EN DeFICIENCE PHYSIQUE DE MANIWAKI,"CRDPA, CRDPM, CRDPV",Ambulatory health care services,Province of Quebec,,244,rue champlain,J9E 1L5,maniwaki,qc,"244, rue Champlain",Maniwaki,2483065,24,46.376558,-75.975835,50
S1614,CENTRE D'HeBERGEMENT DE MANIWAKI,CHSLD,Nursing and residential care facilities,Province of Quebec,,177,rue des oblats,J9E 1G5,maniwaki,qc,"177, rue des Oblats",Maniwaki,2483065,24,46.376684,-75.979588,204
